,osm_id,infra_type,geometry,lanes,bridge,lit,length,road_type,length_rp10,val_rp10,length_rp20,val_rp20,length_rp50,val_rp50,length_rp100,val_rp100,length_rp200,val_rp200,length_rp500,val_rp500,NUTS-3,NUTS-2,NUTS-1,NUTS-0,dam_C1_rp10,dam_C1_rp20,dam_C1_rp50,dam_C1_rp100,dam_C1_rp200,dam_C1_rp500,dam_C2_rp10,dam_C2_rp20,dam_C2_rp50,dam_C2_rp100,dam_C2_rp200,dam_C2_rp500,dam_C3_rp10,dam_C3_rp20,dam_C3_rp50,dam_C3_rp100,dam_C3_rp200,dam_C3_rp500,dam_C4_rp10,dam_C4_rp20,dam_C4_rp50,dam_C4_rp100,dam_C4_rp200,dam_C4_rp500,dam_C5_rp10,dam_C5_rp20,dam_C5_rp50,dam_C5_rp100,dam_C5_rp200,dam_C5_rp500,dam_C6_rp10,dam_C6_rp20,dam_C6_rp50,dam_C6_rp100,dam_C6_rp200,dam_C6_rp500,dam_HZ_rp10,dam_HZ_rp20,dam_HZ_rp50,dam_HZ_rp100,dam_HZ_rp200,dam_HZ_rp500
13,41494860,unclassified,"LINESTRING (19.6733822 41.7467539, 19.6672728 41.7448968)",1.0,,,0.5489451154843703,other,0.4692390437136508,134,0.4692385206534605,191,0.4692385206534605,228,0.46923852065346056,245,0.4692385206534605,263,0.46923852065346056,283,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(1332.64, 1998.96, 2665.28, 3331.6, 3997.92)","(1600.1, 2400.16, 3200.21, 4000.26, 4800.31)","(1691.6, 2537.41, 3383.21, 4229.01, 5074.81)","(1721.52, 2582.28, 3443.04, 4303.8, 5164.56)","(1753.19, 2629.79, 3506.38, 4382.98, 5259.58)","(1788.39, 2682.58, 3576.77, 4470.96, 5365.16)","(10661.11, 15991.67, 21322.22, 26652.78, 31983.33)","(12800.83, 19201.24, 25601.65, 32002.07, 38402.48)","(13368.61, 20052.91, 26737.21, 33421.51, 40105.82)","(13508.2, 20262.31, 27016.41, 33770.51, 40524.61)","(13656.01, 20484.02, 27312.03, 34140.04, 40968.04)","(13820.25, 20730.37, 27640.5, 34550.62, 41460.74)",17892.08,22241.91,24353.48,25250.9,26201.11,27256.89
14,41494861,tertiary,"LINESTRING (19.6452324 41.7273645, 19.6427503 41.7192398, 19.6423748 41.7178544, 19.6423426 41.7172137, 19.6424821 41.7166772, 19.643673 41.7135378, 19.6476979 41.7037654, 19.6480289 41.7027169, 19.6485575 41.7014272)",1.0,,,2.9828991470150497,tertiary,0.6247191894328423,133,0.6247191894328424,183,0.9361320606103168,166,0.9361320606103168,180,0.9361320606103168,195,0.9361320606103167,209,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(2651.93, 3977.9, 5303.87, 6629.83, 7955.8)","(3120.47, 4680.71, 6240.94, 7801.18, 9361.42)","(4437.27, 6655.9, 8874.53, 11093.16, 13311.8)","(4633.85, 6950.78, 9267.71, 11584.63, 13901.56)","(4844.48, 7266.73, 9688.97, 12111.21, 14533.45)","(4962.09, 7443.13, 9924.17, 12405.21, 14886.26)","(21215.46, 31823.2, 42430.93, 53038.66, 63646.39)","(24963.78, 37445.67, 49927.56, 62409.45, 74891.34)","(35498.13, 53247.19, 70996.26, 88745.32, 106494.38)","(37070.83, 55606.24, 74141.66, 92677.07, 111212.49)","(38755.87, 58133.8, 77511.73, 96889.67, 116267.6)","(39538.71, 59308.06, 79077.42, 98846.77, 118616.12)",31598.3,38482.7,54482.89,57104.06,59912.45,62112.36
15,48735931,primary,"LINESTRING (19.56405922623953 41.94318370015383, 19.5710425 41.9352758, 19.5726451 41.9336656, 19.5746842 41.9318148, 19.5776421 41.9294433, 19.5798241 41.9278998, 19.5864786 41.9237569, 19.5882019 41.9225525, 19.5902967 41.9208502, 19.5923873 41.9188184)",2.0,,no,3.6066200888019853,primary,3.173221690804686,120,3.3554142480073073,129,3.355416160875266,145,3.355411562928894,150,3.3554110565516404,161,3.355411363115319,170,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(85676.99, 128515.48, 171353.97, 214192.46, 257030.96)","(93616.06, 140424.09, 187232.12, 234040.14, 280848.17)","(98984.78, 148477.17, 197969.55, 247461.94, 296954.33)","(100662.35, 150993.52, 201324.69, 251655.87, 301987.04)","(104353.28, 156529.93, 208706.57, 260883.21, 313059.85)","(107373.16, 161059.75, 214746.33, 268432.91, 322119.49)","(685415.89, 1028123.83, 1370831.77, 1713539.71, 2056247.66)","(748928.46, 1123392.69, 1497856.92, 1872321.15, 2246785.38)","(791878.21, 1187817.32, 1583756.43, 1979695.53, 2375634.64)","(805298.78, 1207948.16, 1610597.55, 2013246.94, 2415896.33)","(834826.27, 1252239.41, 1669652.54, 2087065.68, 2504478.81)","(858985.31, 1288477.96, 1717970.62, 2147463.27, 2576955.93)",374440.16,415568.05,450464.62,461369.09,479823.78,494923.18
16,48736255,primary,"LINESTRING (19.5929062 41.9182444, 19.5941981 41.9166523, 19.596228 41.9138075, 19.5970833 41.9127445, 19.6012858 41.9081809, 19.635217 41.8673038, 19.636335 41.8656903, 19.6370788 41.8643321, 19.6377264 41.862763, 19.6382263 41.861154)",2.0,,no,7.391631333141961,primary,6.162786829230572,169,6.162788570325996,207,6.162786594089074,257,6.471952543447036,264,6.59477441831419,284,6.671243486705535,309,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(196592.9, 294889.35, 393185.8, 491482.25, 589778.7)","(217315.33, 325973.0, 434630.66, 543288.33, 651946.0)","(228870.49, 343305.73, 457740.97, 572176.22, 686611.46)","(242051.03, 363076.54, 484102.05, 605127.56, 726153.08)","(251590.64, 377385.97, 503181.29, 628976.61, 754771.93)","(260762.23, 391143.34, 521524.46, 651905.57, 782286.69)","(1572743.2, 2359114.8, 3145486.4, 3931858.0, 4718229.6)","(1733130.22, 2599695.32, 3466260.43, 4332825.54, 5199390.65)","(1787054.04, 2680581.06, 3574108.09, 4467635.11, 5361162.13)","(1884632.58, 2826948.87, 3769265.16, 4711581.45, 5653897.74)","(1943480.02, 2915220.03, 3886960.04, 4858700.05, 5830440.06)","(1995202.15, 2992803.22, 3990404.29, 4988005.36, 5985606.44)",905929.66,1017630.46,1133182.38,1207019.15,1279386.24,1349259.0
17,48743737,track,"LINESTRING (19.5699685 41.9172997, 19.5696322 41.9175056, 19.5697001 41.9176522, 19.569445 41.9181182, 19.570212 41.9186445, 19.571239 41.9199091, 19.5717807 41.9212575, 19.5718138 41.9215767, 19.5717111 41.9219489, 19.571287 41.922702, 19.570517 41.9233331)",1.0,,,0.7804165646506782,track,0.5510509713122203,101,0.779618917920449,78,0.7796188736621926,86,0.779618917920449,90,0.779618917920449,98,0.7796188736621925,104,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(276.63, 380.36, 484.1, 587.83, 691.57)","(321.2, 441.65, 562.11, 682.56, 803.01)","(346.15, 475.96, 605.76, 735.57, 865.38)","(358.62, 493.11, 627.59, 762.08, 896.56)","(383.57, 527.41, 671.25, 815.09, 958.93)","(396.05, 544.56, 693.08, 841.6, 990.12)","(2213.02, 3042.9, 3872.79, 4702.67, 5532.55)","(2569.62, 3533.23, 4496.84, 5460.45, 6424.06)","(2769.21, 3807.66, 4846.11, 5884.56, 6923.02)","(2869.0, 3944.87, 5020.75, 6096.62, 7172.49)","(3068.58, 4219.3, 5370.02, 6520.73, 7671.45)","(3168.37, 4356.51, 5544.65, 6732.79, 7920.93)",17465.56,20184.33,21774.76,22569.97,24160.39,25166.1
18,48743738,unclassified,"LINESTRING (19.6038753 41.8837557, 19.5937145 41.8775857)",1.0,,,1.0867442753827823,other,1.079416672569953,170,1.0794169687309654,197,1.079416492814567,241,1.079417770610007,259,1.0794168259036574,285,1.079416862098623,311,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(3454.13, 5181.2, 6908.27, 8635.33, 10362.4)","(3745.58, 5618.37, 7491.15, 9363.94, 11236.73)","(3943.92, 5915.88, 7887.84, 9859.8, 11831.75)","(4016.78, 6025.18, 8033.57, 10041.96, 12050.35)","(4122.02, 6183.03, 8244.05, 10305.06, 12366.07)","(4227.27, 6340.9, 8454.53, 10568.17, 12681.8)","(27633.07, 41449.6, 55266.13, 69082.67, 82899.2)","(29964.62, 44946.92, 59929.23, 74911.54, 89893.85)","(30998.14, 46497.21, 61996.29, 77495.36, 92994.43)","(31338.2, 47007.29, 62676.39, 78345.49, 94014.59)","(31829.3, 47743.96, 63658.61, 79573.26, 95487.91)","(32320.44, 48480.66, 64640.88, 80801.1, 96961.32)",47764.19,52135.84,57600.36,59786.25,62943.49,65655.53
19,53127186,service,"LINESTRING (19.8505461 41.780649, 19.8528032 41.7803766)",1.0,yes,,0.19014226452306834,other,0.08041796642241011,798,0.18035565361469924,522,0.18035565361469924,642,0.18035565361469924,659,0.18035565361469924,672,0.18035565361469924,702,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(402.09, 603.13, 804.18, 1005.22, 1206.27)","(849.02, 1273.54, 1698.05, 2122.56, 2547.07)","(901.78, 1352.67, 1803.56, 2254.45, 2705.33)","(901.78, 1352.67, 1803.56, 2254.45, 2705.33)","(901.78, 1352.67, 1803.56, 2254.45, 2705.33)","(901.78, 1352.67, 1803.56, 2254.45, 2705.33)","(2814.63, 4221.94, 5629.26, 7036.57, 8443.89)","(6066.26, 9099.39, 12132.52, 15165.66, 18198.79)","(6312.45, 9468.67, 12624.9, 15781.12, 18937.34)","(6312.45, 9468.67, 12624.9, 15781.12, 18937.34)","(6312.45, 9468.67, 12624.9, 15781.12, 18937.34)","(6312.45, 9468.67, 12624.9, 15781.12, 18937.34)",6031.35,13526.67,13526.67,13526.67,13526.67,13526.67
20,134230660,motorway,"LINESTRING (19.847049 41.7808961, 19.847803 41.7807847)",1.0,,,0.06399182936439923,motorway,0.0020486241932755667,198,0.06389285541037305,272,0.06389285541037305,392,0.06389285541037305,409,0.06389285541037305,422,0.06389285541037305,452,AL013,AL01,AL0,AL,"(266.19, 865.13, 1464.06, 2063.0, 2661.93)","(9895.41, 32160.07, 54424.73, 76689.4, 98954.06)","(12411.19, 40336.36, 68261.53, 96186.7, 124111.87)","(12767.59, 41494.67, 70221.74, 98948.82, 127675.89)","(13040.13, 42380.43, 71720.73, 101061.03, 130401.32)","(13669.08, 44424.5, 75179.93, 105935.35, 136690.78)","(320.51, 1041.65, 1762.79, 2483.93, 3205.07)","(11572.59, 37610.93, 63649.26, 89687.6, 115725.93)","(14088.37, 45787.22, 77486.06, 109184.9, 140883.75)","(14444.78, 46945.53, 79446.27, 111947.02, 144447.77)","(14717.32, 47831.29, 80945.26, 114059.23, 147173.2)","(15346.27, 49875.36, 84404.46, 118933.56, 153462.65)","(80.13, 260.41, 440.7, 620.98, 801.27)","(2666.73, 8666.87, 14667.0, 20667.14, 26667.28)","(2918.31, 9484.5, 16050.68, 22616.87, 29183.06)","(2953.95, 9600.33, 16246.71, 22893.08, 29539.46)","(2981.2, 9688.9, 16396.6, 23104.31, 29812.01)","(3044.1, 9893.31, 16742.52, 23591.74, 30440.95)","(666.83, 2167.19, 3667.55, 5167.91, 6668.27)","(22474.31, 73041.51, 123608.72, 174175.92, 224743.12)","(24990.09, 81217.8, 137445.51, 193673.22, 249900.93)","(25346.5, 82376.11, 139405.72, 196435.34, 253464.95)","(25619.04, 83261.87, 140904.71, 198547.55, 256190.38)","(26247.98, 85305.95, 144363.91, 203421.87, 262479.84)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",231.6,8475.39,9973.67,10163.76,10309.11,10644.55
21,170806892,trunk,"LINESTRING (19.787827 41.7672151, 19.7887037 41.7680215, 19.7892875 41.7691471, 19.7896585 41.7702509, 19.7897541 41.771504, 19.789568 41.7734567, 19.7894482 41.7739366, 19.789112 41.7746291, 19.7886036 41.7752686, 19.7862341 41.7773623, 19.784818 41.7787382, 19.7842409 41.7794612, 19.7839167 41.7800471)",2.0,,,1.614661964139694,trunk,0.3078932777319582,239,0.40830094592883776,215,0.40830094592883776,230,0.40830094592883776,237,0.49278286109966973,216,0.49278286109966973,226,AL013,AL01,AL0,AL,"(42239.11, 63358.66, 84478.22, 105597.77, 126717.33)","(52951.53, 79427.29, 105903.06, 132378.82, 158854.59)","(54865.44, 82298.16, 109730.88, 137163.6, 164596.32)","(55758.6, 83637.9, 111517.2, 139396.49, 167275.79)","(64061.77, 96092.66, 128123.54, 160154.43, 192185.32)","(65601.72, 98402.58, 131203.44, 164004.3, 196805.16)","(49936.44, 74904.66, 99872.88, 124841.1, 149809.32)","(63159.05, 94738.58, 126318.11, 157897.63, 189477.16)","(65072.96, 97609.44, 130145.93, 162682.41, 195218.89)","(65966.12, 98949.18, 131932.24, 164915.3, 197898.36)","(76381.34, 114572.02, 152762.69, 190953.36, 229144.03)","(77921.29, 116881.93, 155842.58, 194803.22, 233763.87)","(11921.24, 17881.86, 23842.49, 29803.11, 35763.73)","(15502.68, 23254.01, 31005.35, 38756.69, 46508.03)","(15694.07, 23541.1, 31388.14, 39235.17, 47082.2)","(15783.38, 23675.08, 31566.77, 39458.46, 47350.15)","(18725.75, 28088.62, 37451.5, 46814.37, 56177.25)","(18879.74, 28319.62, 37759.49, 47199.36, 56639.23)","(99969.1, 149953.65, 199938.2, 249922.75, 299907.3)","(129507.96, 194261.93, 259015.91, 323769.89, 388523.87)","(131421.87, 197132.8, 262843.73, 328554.67, 394265.6)","(132315.03, 198472.54, 264630.05, 330787.56, 396945.08)","(156458.56, 234687.84, 312917.12, 391146.4, 469375.68)","(157998.5, 236997.76, 315997.01, 394996.26, 473995.51)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",65442.72,82374.72,85130.75,86416.9,99640.69,101858.22
22,170806893,trunk,"LINESTRING (19.709093 41.6818119, 19.7104893 41.6825794)",2.0,yes,,0.1441615229505128,trunk,0.1441615229505128,0,0.1441615229505128,0,0.1441615229505128,0,0.1441615229505128,0,0.1441615229505128,0,0.1441615229521585,12,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(432.48, 648.73, 864.97, 1081.21, 1297.45)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(864.97, 1297.45, 1729.94, 2162.42, 2594.91)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(86.5, 129.75, 172.99, 216.24, 259.49)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(648.73, 973.09, 1297.45, 1621.82, 1946.18)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",10812.11,10812.11,10812.11,10812.11,10812.11,10812.11
23,170806894,trunk,"LINESTRING (19.6977917 41.6714523, 19.6983336 41.6719373)",2.0,yes,,0.07027646670294915,trunk,0.07027187393096299,0,0.07027187393096299,0,0.07027187393096299,0,0.07027187393096299,0,0.07027187393096299,0,0.07027187393096299,241,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(9684.34, 14526.51, 19368.69, 24210.86, 29053.03)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(11441.14, 17161.71, 22882.28, 28602.85, 34323.42)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(2725.23, 4087.85, 5450.46, 6813.08, 8175.69)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(22860.32, 34290.48, 45720.64, 57150.8, 68580.96)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",5270.39,5270.39,5270.39,5270.39,5270.39,14999.53
24,170806896,trunk,"LINESTRING (19.6926181 41.6689024, 19.6961858 41.670393, 19.6977917 41.6714523)",2.0,,,0.5187007300354005,trunk,0.5182432577902467,0,0.5182432577902467,0,0.5182432577902467,0,0.5182432577902467,0,0.5182432577902467,0,0.11254681936498291,212,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(14490.4, 21735.6, 28980.81, 36226.01, 43471.21)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(17304.07, 25956.11, 34608.15, 43260.18, 51912.22)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(4262.71, 6394.07, 8525.42, 10656.78, 12788.13)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(35592.93, 53389.4, 71185.86, 88982.33, 106778.79)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",38868.24,38868.24,38868.24,38868.24,38868.24,22554.38
25,170806897,trunk,"LINESTRING (19.6983336 41.6719373, 19.6991076 41.6728025, 19.7024117 41.6771147, 19.7034244 41.6781894, 19.704587 41.679167, 19.7053583 41.6797081, 19.709093 41.6818119)",2.0,,,1.4369192364288825,trunk,1.4365937489955627,0,1.4365937489955627,0,0.36719297960203096,114,0.6976735638372228,110,0.8060518685618371,116,0.9913052182537676,128,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(19553.03, 29329.54, 39106.05, 48882.57, 58659.08)","(34011.59, 51017.38, 68023.17, 85028.97, 102034.76)","(44735.88, 67103.82, 89471.76, 111839.7, 134207.64)","(68400.06, 102600.09, 136800.12, 171000.15, 205200.18)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(32680.18, 49020.26, 65360.35, 81700.44, 98040.53)","(59302.25, 88953.38, 118604.51, 148255.63, 177906.76)","(73350.72, 110026.08, 146701.44, 183376.8, 220052.16)","(102104.44, 153156.66, 204208.87, 255261.09, 306313.31)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(4534.83, 6802.25, 9069.67, 11337.08, 13604.5)","(7151.15, 10726.73, 14302.31, 17877.89, 21453.46)","(10801.1, 16201.64, 21602.19, 27002.74, 32403.29)","(19528.71, 29293.07, 39057.43, 48821.78, 58586.14)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(38922.46, 58383.68, 77844.91, 97306.14, 116767.37)","(62790.62, 94185.93, 125581.24, 156976.55, 188371.86)","(91889.91, 137834.87, 183779.83, 229724.78, 275669.74)","(160591.45, 240887.17, 321182.89, 401478.61, 481774.34)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",107744.53,107744.53,50276.06,93348.72,111622.06,146554.56
